atp,location,tournament,date,series,court,surface,round,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,wta,tier,pinnacle_prob_w,pinnacle_prob_l,offer_odds_w,offer_odds_l,offer_source,market_prob_w,market_prob_l,value_edge_w,value_edge_l
63.0,Belgrade,Belgrade Open,2024-11-07,ATP250,Indoor,Hard,Quarterfinals,3,Lehecka J.,Klein L.,31.0,153.0,1560.0,380.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.2,1.43,3.08,1.44,3.2,1.39,2.97,,,0.6829268292682927,0.31707317073170727,1.44,3.2,max,0.6944444444444444,0.3125,-0.01658536585365855,0.014634146341463206
63.0,Belgrade,Belgrade Open,2024-11-07,ATP250,Indoor,Hard,Quarterfinals,3,Shapovalov D.,O Connell C.,78.0,71.0,718.0,765.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.52,2.71,1.55,2.71,1.5,2.55,,,0.640661938534279,0.35933806146572106,1.55,2.71,max,0.6451612903225806,0.36900369003690037,-0.006973995271867484,-0.02619385342789593
63.0,Belgrade,Belgrade Open,2024-11-07,ATP250,Indoor,Hard,Quarterfinals,3,Djere L.,Marozsan F.,141.0,59.0,419.0,930.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.88,2.03,1.9,2.09,1.82,1.97,,,0.5191815856777493,0.4808184143222507,1.9,2.09,max,0.5263157894736842,0.47846889952153115,-0.013554987212276326,0.00491048593350385
63.0,Belgrade,Belgrade Open,2024-11-07,ATP250,Indoor,Hard,Quarterfinals,3,Medjedovic H.,Cerundolo F.,156.0,29.0,378.0,1580.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.09,1.83,2.25,1.83,2.08,1.73,,,0.4668367346938776,0.5331632653061223,2.25,1.83,max,0.4444444444444444,0.5464480874316939,0.05038265306122458,-0.024311224489796057
63.0,Belgrade,Belgrade Open,2024-11-08,ATP250,Indoor,Hard,Semifinals,3,Shapovalov D.,Lehecka J.,78.0,31.0,718.0,1560.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.74,2.23,1.76,2.24,1.68,2.16,,,0.5617128463476071,0.438287153652393,1.76,2.24,max,0.5681818181818182,0.4464285714285714,-0.011385390428211517,-0.018236775818639583
63.0,Belgrade,Belgrade Open,2024-11-08,ATP250,Indoor,Hard,Semifinals,3,Medjedovic H.,Djere L.,156.0,141.0,378.0,419.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.62,2.3,1.71,2.26,1.74,2.32,1.64,2.22,,,0.5692695214105793,0.4307304785894207,1.74,2.32,max,0.5747126436781609,0.4310344827586207,-0.009471032745592023,-0.0007052896725440183
63.0,Belgrade,Belgrade Open,2024-11-09,ATP250,Indoor,Hard,The Final,3,Shapovalov D.,Medjedovic H.,78.0,156.0,718.0,378.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.13,1.41,3.17,1.38,3.0,,,0.6894273127753304,0.3105726872246696,1.41,3.17,max,0.7092198581560284,0.31545741324921134,-0.02790748898678419,-0.015484581497797523
64.0,Metz,Open de Moselle,2024-11-03,ATP250,Indoor,Hard,1st Round,3,Moutet C.,Nagal S.,66.0,83.0,804.0,697.0,7.0,5.0,4.0,0.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.34,3.53,1.34,3.75,1.31,3.43,,,0.7248459958932237,0.27515400410677615,1.34,3.75,max,0.7462686567164178,0.26666666666666666,-0.028706365503080145,0.03182751540041062
64.0,Metz,Open de Moselle,2024-11-03,ATP250,Indoor,Hard,1st Round,3,Michelsen A.,Mayot H.,44.0,107.0,1245.0,567.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.58,1.34,3.59,1.32,3.35,,,0.7291242362525457,0.27087576374745415,1.34,3.59,max,0.7462686567164178,0.2785515320334262,-0.02297352342158865,-0.02755600814663961
64.0,Metz,Open de Moselle,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Sonego L.,Barrere G.,51.0,166.0,1046.0,362.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.5,1.3,,,1.42,2.8,1.42,2.8,,,,,1.42,2.8,max,0.7042253521126761,0.35714285714285715,,
64.0,Metz,Open de Moselle,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,Shevchenko A.,40.0,64.0,1290.0,840.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.44,2.97,1.5,2.97,1.45,2.7,,,0.673469387755102,0.32653061224489793,1.5,2.97,max,0.6666666666666666,0.33670033670033667,0.010204081632652962,-0.03020408163265309
64.0,Metz,Open de Moselle,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Martinez P.,127.0,42.0,471.0,1270.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.91,1.91,1.93,1.95,2.01,1.95,1.89,1.88,,,0.502577319587629,0.4974226804123712,2.01,1.95,max,0.49751243781094534,0.5128205128205129,0.010180412371134206,-0.030025773195876182
64.0,Metz,Open de Moselle,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Halys Q.,Papamalamis T.,84.0,721.0,693.0,37.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.03,18.71,1.03,19.0,1.02,13.84,,,0.947821681864235,0.052178318135764935,1.03,19.0,max,0.970873786407767,0.05263157894736842,-0.023743667679837932,-0.008611955420466222
